n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence	featfile	image
/home/jkim/Corpus/recola_wav/P25_22.wav	3	25	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_22.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_22/
/home/jkim/Corpus/recola_wav/P25_23.wav	3	25	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_23.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_23/
/home/jkim/Corpus/recola_wav/P25_24.wav	8	25	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_24.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_24/
/home/jkim/Corpus/recola_wav/P25_25.wav	4	25	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_25.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_25/
/home/jkim/Corpus/recola_wav/P25_26.wav	3	25	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_26.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_26/
/home/jkim/Corpus/recola_wav/P25_27.wav	3	25	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_27.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_27/
/home/jkim/Corpus/recola_wav/P25_28.wav	3	25	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_28.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_28/
/home/jkim/Corpus/recola_wav/P25_29.wav	2	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_29.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_29/
/home/jkim/Corpus/recola_wav/P25_30.wav	10	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_30.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_30/
/home/jkim/Corpus/recola_wav/P25_31.wav	10	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_31.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_31/
/home/jkim/Corpus/recola_wav/P25_32.wav	0	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_32.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_32/
/home/jkim/Corpus/recola_wav/P25_33.wav	10	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_33.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_33/
/home/jkim/Corpus/recola_wav/P25_34.wav	10	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_34.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_34/
/home/jkim/Corpus/recola_wav/P25_35.wav	2	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_35.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_35/
/home/jkim/Corpus/recola_wav/P25_36.wav	2	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_36.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_36/
/home/jkim/Corpus/recola_wav/P25_37.wav	2	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_37.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_37/
/home/jkim/Corpus/recola_wav/P25_38.wav	2	25	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_38.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_38/
/home/jkim/Corpus/recola_wav/P26_0.wav	0	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_0/
/home/jkim/Corpus/recola_wav/P26_1.wav	0	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_1/
/home/jkim/Corpus/recola_wav/P26_2.wav	10	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_2/
/home/jkim/Corpus/recola_wav/P26_3.wav	2	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_3/
/home/jkim/Corpus/recola_wav/P26_4.wav	2	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_4/
/home/jkim/Corpus/recola_wav/P26_5.wav	5	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_5/
/home/jkim/Corpus/recola_wav/P26_6.wav	5	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_6/
/home/jkim/Corpus/recola_wav/P26_7.wav	10	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_7/
/home/jkim/Corpus/recola_wav/P26_8.wav	10	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_8/
/home/jkim/Corpus/recola_wav/P26_9.wav	7	26	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_9/
/home/jkim/Corpus/recola_wav/P26_10.wav	1	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_10.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_10/
/home/jkim/Corpus/recola_wav/P26_11.wav	10	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_11.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_11/
/home/jkim/Corpus/recola_wav/P26_12.wav	7	26	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_12.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_12/
/home/jkim/Corpus/recola_wav/P26_13.wav	7	26	7	0	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_13.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_13/
/home/jkim/Corpus/recola_wav/P26_14.wav	2	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_14.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_14/
/home/jkim/Corpus/recola_wav/P26_15.wav	10	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_15.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_15/
/home/jkim/Corpus/recola_wav/P26_16.wav	0	26	7	0	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_16.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_16/
/home/jkim/Corpus/recola_wav/P26_17.wav	0	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_17.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_17/
/home/jkim/Corpus/recola_wav/P26_18.wav	4	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_18.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_18/
/home/jkim/Corpus/recola_wav/P26_19.wav	4	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_19.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_19/
/home/jkim/Corpus/recola_wav/P26_20.wav	8	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_20.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_20/
/home/jkim/Corpus/recola_wav/P26_21.wav	8	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_21.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_21/
/home/jkim/Corpus/recola_wav/P26_22.wav	8	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_22.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_22/
/home/jkim/Corpus/recola_wav/P26_23.wav	8	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_23.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_23/
/home/jkim/Corpus/recola_wav/P26_24.wav	8	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_24.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_24/
/home/jkim/Corpus/recola_wav/P26_25.wav	8	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_25.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_25/
/home/jkim/Corpus/recola_wav/P26_26.wav	3	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_26.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_26/
/home/jkim/Corpus/recola_wav/P26_27.wav	3	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_27.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_27/
/home/jkim/Corpus/recola_wav/P26_28.wav	3	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_28.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_28/
/home/jkim/Corpus/recola_wav/P26_29.wav	8	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_29.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_29/
/home/jkim/Corpus/recola_wav/P26_30.wav	8	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_30.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_30/
/home/jkim/Corpus/recola_wav/P26_31.wav	8	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_31.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_31/
/home/jkim/Corpus/recola_wav/P26_32.wav	8	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_32.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_32/
/home/jkim/Corpus/recola_wav/P26_33.wav	8	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_33.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_33/
/home/jkim/Corpus/recola_wav/P26_34.wav	8	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_34.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_34/
/home/jkim/Corpus/recola_wav/P26_35.wav	8	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_35.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_35/
/home/jkim/Corpus/recola_wav/P26_36.wav	0	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_36.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_36/
/home/jkim/Corpus/recola_wav/P26_37.wav	8	26	7	0	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_37.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_37/
/home/jkim/Corpus/recola_wav/P26_38.wav	0	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_38.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_38/
/home/jkim/Corpus/recola_wav/P26_39.wav	3	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_39.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_39/
/home/jkim/Corpus/recola_wav/P26_40.wav	0	26	7	0	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_40.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_40/
/home/jkim/Corpus/recola_wav/P28_0.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_0/
/home/jkim/Corpus/recola_wav/P28_1.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_1/
/home/jkim/Corpus/recola_wav/P28_2.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_2/
/home/jkim/Corpus/recola_wav/P28_3.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_3/
/home/jkim/Corpus/recola_wav/P28_4.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_4/
/home/jkim/Corpus/recola_wav/P28_5.wav	0	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_5/
/home/jkim/Corpus/recola_wav/P28_6.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_6/
/home/jkim/Corpus/recola_wav/P28_7.wav	7	28	7	1	0	0	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_7/
/home/jkim/Corpus/recola_wav/P28_8.wav	4	28	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_8/
/home/jkim/Corpus/recola_wav/P28_9.wav	8	28	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_9/
/home/jkim/Corpus/recola_wav/P28_10.wav	5	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_10.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_10/
/home/jkim/Corpus/recola_wav/P28_11.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_11.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_11/
/home/jkim/Corpus/recola_wav/P28_12.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_12.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_12/
/home/jkim/Corpus/recola_wav/P28_13.wav	0	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_13.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_13/
/home/jkim/Corpus/recola_wav/P28_14.wav	0	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_14.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_14/
/home/jkim/Corpus/recola_wav/P28_15.wav	2	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_15.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_15/
/home/jkim/Corpus/recola_wav/P28_16.wav	2	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_16.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_16/
/home/jkim/Corpus/recola_wav/P28_17.wav	5	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_17.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_17/
/home/jkim/Corpus/recola_wav/P28_18.wav	8	28	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_18.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_18/
/home/jkim/Corpus/recola_wav/P28_19.wav	5	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_19.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_19/
/home/jkim/Corpus/recola_wav/P28_20.wav	5	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_20.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_20/
/home/jkim/Corpus/recola_wav/P28_21.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_21.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_21/
/home/jkim/Corpus/recola_wav/P28_22.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_22.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_22/
/home/jkim/Corpus/recola_wav/P28_23.wav	5	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_23.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_23/
/home/jkim/Corpus/recola_wav/P28_24.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_24.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_24/
/home/jkim/Corpus/recola_wav/P28_25.wav	10	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_25.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_25/
/home/jkim/Corpus/recola_wav/P28_26.wav	8	28	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_26.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_26/
/home/jkim/Corpus/recola_wav/P28_27.wav	8	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_27.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_27/
/home/jkim/Corpus/recola_wav/P28_28.wav	10	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_28.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_28/
/home/jkim/Corpus/recola_wav/P28_29.wav	5	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_29.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_29/
/home/jkim/Corpus/recola_wav/P28_30.wav	5	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_30.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_30/
/home/jkim/Corpus/recola_wav/P28_31.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_31.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_31/
/home/jkim/Corpus/recola_wav/P28_32.wav	3	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_32.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_32/
/home/jkim/Corpus/recola_wav/P28_33.wav	5	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_33.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_33/
/home/jkim/Corpus/recola_wav/P28_34.wav	5	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_34.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_34/
/home/jkim/Corpus/recola_wav/P28_35.wav	5	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_35.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_35/
/home/jkim/Corpus/recola_wav/P28_36.wav	5	28	7	1	0	1	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_36.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_36/
/home/jkim/Corpus/recola_wav/P28_37.wav	2	28	7	1	0	0	0	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_37.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_37/
/home/jkim/Corpus/recola_wav/P28_38.wav	0	28	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_38.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_38/
/home/jkim/Corpus/recola_wav/P28_39.wav	8	28	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_39.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_39/
/home/jkim/Corpus/recola_wav/P28_40.wav	4	28	7	1	0	1	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_40.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_40/
