n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence	featfile
/home/jkim/Corpus/recola_wav/P23_35.wav	3	23	7	1	0	0.518065297	-0.621663585	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P23_35.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/23_35/
/home/jkim/Corpus/recola_wav/P23_36.wav	3	23	7	1	0	0.491448197	-0.672778555	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P23_36.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/23_36/
/home/jkim/Corpus/recola_wav/P23_39.wav	0	23	7	1	0	0.298703061	0.09036867	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P23_39.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/23_39/
/home/jkim/Corpus/recola_wav/P23_40.wav	0	23	7	1	0	0.047113196	0.137312309	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P23_40.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/23_40/
/home/jkim/Corpus/recola_wav/P23_41.wav	0	23	7	1	0	0.291278979	0.109961321	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P23_41.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/23_41/
/home/jkim/Corpus/recola_wav/P25_2.wav	3	25	7	1	0	0.507011268	-0.364146766	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_2/
/home/jkim/Corpus/recola_wav/P25_3.wav	0	25	7	1	0	0.481292427	-0.243850842	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_3/
/home/jkim/Corpus/recola_wav/P25_6.wav	0	25	7	1	0	0.478259363	0.076410895	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_6/
/home/jkim/Corpus/recola_wav/P25_8.wav	3	25	7	1	0	0.632617673	-0.232466673	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_8/
/home/jkim/Corpus/recola_wav/P25_9.wav	0	25	7	1	0	0.602812072	-0.135210499	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_9/
/home/jkim/Corpus/recola_wav/P25_10.wav	0	25	7	1	0	0.181746137	-0.064507737	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_10.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_10/
/home/jkim/Corpus/recola_wav/P25_15.wav	3	25	7	1	0	0.785744573	-0.201341789	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_15.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_15/
/home/jkim/Corpus/recola_wav/P25_16.wav	0	25	7	1	0	0.628305628	0.034934919	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_16.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_16/
/home/jkim/Corpus/recola_wav/P25_21.wav	3	25	7	1	0	0.78464561	-0.314410326	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_21.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_21/
/home/jkim/Corpus/recola_wav/P25_22.wav	3	25	7	1	0	0.586188139	-0.693244225	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_22.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_22/
/home/jkim/Corpus/recola_wav/P25_23.wav	3	25	7	1	0	0.516870923	-0.605621063	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_23.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_23/
/home/jkim/Corpus/recola_wav/P25_26.wav	3	25	7	1	0	0.738039471	-0.077040278	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_26.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_26/
/home/jkim/Corpus/recola_wav/P25_27.wav	3	25	7	1	0	0.76049829	-0.664199235	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_27.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_27/
/home/jkim/Corpus/recola_wav/P25_28.wav	3	25	7	1	0	0.622202235	-0.749412434	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_28.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_28/
/home/jkim/Corpus/recola_wav/P25_29.wav	2	25	7	1	0	-0.906614006	-0.640200634	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_29.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_29/
/home/jkim/Corpus/recola_wav/P25_32.wav	0	25	7	1	0	-0.102244049	-0.316037754	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_32.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_32/
/home/jkim/Corpus/recola_wav/P25_35.wav	2	25	7	1	0	-1	-0.792564697	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_35.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_35/
/home/jkim/Corpus/recola_wav/P25_36.wav	2	25	7	1	0	-0.785133358	-0.777976726	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_36.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_36/
/home/jkim/Corpus/recola_wav/P25_37.wav	2	25	7	1	0	-0.592132748	-0.776042411	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_37.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_37/
/home/jkim/Corpus/recola_wav/P25_38.wav	2	25	7	1	0	-0.693932756	-0.667237105	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_38.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/25_38/
/home/jkim/Corpus/recola_wav/P26_0.wav	0	26	7	0	0	0.220460432	-0.170202511	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_0/
/home/jkim/Corpus/recola_wav/P26_1.wav	0	26	7	0	0	0.314297937	-0.057866147	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_1/
/home/jkim/Corpus/recola_wav/P26_3.wav	2	26	7	0	0	-0.714304136	-0.915925564	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_3/
/home/jkim/Corpus/recola_wav/P26_4.wav	2	26	7	0	0	-0.262230699	-1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_4/
/home/jkim/Corpus/recola_wav/P26_10.wav	1	26	7	0	0	0.580235975	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_10.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_10/
/home/jkim/Corpus/recola_wav/P26_14.wav	2	26	7	0	0	-0.999461798	-0.62011122	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_14.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_14/
/home/jkim/Corpus/recola_wav/P26_16.wav	0	26	7	0	0	-0.123260245	-0.293198392	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_16.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_16/
/home/jkim/Corpus/recola_wav/P26_17.wav	0	26	7	0	0	0.293543757	-0.000420452	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_17.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_17/
/home/jkim/Corpus/recola_wav/P26_26.wav	3	26	7	0	0	0.929463221	-0.098748544	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_26.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_26/
/home/jkim/Corpus/recola_wav/P26_27.wav	3	26	7	0	0	0.874510724	-0.345760937	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_27.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_27/
/home/jkim/Corpus/recola_wav/P26_28.wav	3	26	7	0	0	0.989133104	-0.301639193	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_28.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_28/
/home/jkim/Corpus/recola_wav/P26_36.wav	0	26	7	0	0	0.613356644	-0.03216457	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_36.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_36/
/home/jkim/Corpus/recola_wav/P26_38.wav	0	26	7	0	0	0.564290768	-0.06188442	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_38.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_38/
/home/jkim/Corpus/recola_wav/P26_39.wav	3	26	7	0	0	0.62699658	-0.177276844	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_39.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_39/
/home/jkim/Corpus/recola_wav/P26_40.wav	0	26	7	0	0	0.380405561	-0.134449534	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_40.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/26_40/
/home/jkim/Corpus/recola_wav/P28_0.wav	3	28	7	1	0	0.511961369	-0.567820607	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_0/
/home/jkim/Corpus/recola_wav/P28_1.wav	3	28	7	1	0	0.640834076	-0.294024977	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_1/
/home/jkim/Corpus/recola_wav/P28_2.wav	3	28	7	1	0	0.573950959	-0.321562455	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_2/
/home/jkim/Corpus/recola_wav/P28_3.wav	3	28	7	1	0	0.577033523	-0.465863673	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_3/
/home/jkim/Corpus/recola_wav/P28_4.wav	3	28	7	1	0	0.638793115	-0.292189604	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_4/
/home/jkim/Corpus/recola_wav/P28_5.wav	0	28	7	1	0	0.59525997	-0.089609216	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_5/
/home/jkim/Corpus/recola_wav/P28_6.wav	3	28	7	1	0	0.996015561	-0.301884007	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_6/
/home/jkim/Corpus/recola_wav/P28_11.wav	3	28	7	1	0	0.774372722	-0.358432258	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_11.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_11/
/home/jkim/Corpus/recola_wav/P28_12.wav	3	28	7	1	0	0.884789477	-0.383214331	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_12.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_12/
/home/jkim/Corpus/recola_wav/P28_13.wav	0	28	7	1	0	0.029637571	-0.01949304	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_13.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_13/
/home/jkim/Corpus/recola_wav/P28_14.wav	0	28	7	1	0	-0.168406406	-0.09093098	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_14.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_14/
/home/jkim/Corpus/recola_wav/P28_15.wav	2	28	7	1	0	-0.766888269	-0.566981287	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_15.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_15/
/home/jkim/Corpus/recola_wav/P28_16.wav	2	28	7	1	0	-0.53902742	-0.781209093	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_16.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_16/
/home/jkim/Corpus/recola_wav/P28_21.wav	3	28	7	1	0	0.725630579	-0.436815149	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_21.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_21/
/home/jkim/Corpus/recola_wav/P28_22.wav	3	28	7	1	0	0.527517651	-0.563867732	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_22.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_22/
/home/jkim/Corpus/recola_wav/P28_24.wav	3	28	7	1	0	0.614352163	-0.453475669	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_24.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_24/
/home/jkim/Corpus/recola_wav/P28_31.wav	3	28	7	1	0	0.521701114	-0.59191944	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_31.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_31/
/home/jkim/Corpus/recola_wav/P28_32.wav	3	28	7	1	0	0.609933518	-0.585790789	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_32.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_32/
/home/jkim/Corpus/recola_wav/P28_37.wav	2	28	7	1	0	-1	-0.804043199	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_37.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_37/
/home/jkim/Corpus/recola_wav/P28_38.wav	0	28	7	1	0	0.382526888	0.038671642	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_38.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_38/
/home/jkim/Corpus/recola_wav/P28_43.wav	0	28	7	1	0	0.326137204	-0.061971916	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_43.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_43/
/home/jkim/Corpus/recola_wav/P28_44.wav	0	28	7	1	0	0.158378727	-0.255319529	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_44.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/28_44/
/home/jkim/Corpus/recola_wav/P30_0.wav	3	30	7	1	0	0.559121169	-0.349361192	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P30_0/
/home/jkim/Corpus/recola_wav/P30_8.wav	2	30	7	1	0	-0.663245289	-0.9969644	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P30_8/
/home/jkim/Corpus/recola_wav/P30_9.wav	2	30	7	1	0	-0.566579805	-0.826625885	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P30_9/
/home/jkim/Corpus/recola_wav/P30_10.wav	2	30	7	1	0	-0.714924141	-1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_10.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_10/
/home/jkim/Corpus/recola_wav/P30_16.wav	2	30	7	1	0	-0.163890294	-0.956527411	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_16.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_16/
/home/jkim/Corpus/recola_wav/P30_19.wav	3	30	7	1	0	0.775625151	-0.269118595	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_19.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_19/
/home/jkim/Corpus/recola_wav/P30_21.wav	2	30	7	1	0	-0.387132657	-0.693818417	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_21.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_21/
/home/jkim/Corpus/recola_wav/P30_22.wav	0	30	7	1	0	0.024210226	-0.179559088	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_22.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_22/
/home/jkim/Corpus/recola_wav/P30_24.wav	2	30	7	1	0	-0.924331595	-0.654056664	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_24.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_24/
/home/jkim/Corpus/recola_wav/P30_25.wav	2	30	7	1	0	-0.752942798	-0.775434645	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_25.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_25/
/home/jkim/Corpus/recola_wav/P30_26.wav	2	30	7	1	0	-0.433278105	-0.710392789	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_26.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_26/
/home/jkim/Corpus/recola_wav/P30_27.wav	2	30	7	1	0	-0.848008174	-0.617338877	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_27.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_27/
/home/jkim/Corpus/recola_wav/P30_28.wav	2	30	7	1	0	-0.860330397	-0.965438166	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P30_28.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/30_28/
/home/jkim/Corpus/recola_wav/P34_0.wav	1	34	7	0	0	0.606805183	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P34_0/
/home/jkim/Corpus/recola_wav/P34_1.wav	0	34	7	0	0	-0.165509776	0.250770263	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P34_1/
/home/jkim/Corpus/recola_wav/P34_2.wav	0	34	7	0	0	-0.292060799	-0.129934296	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P34_2/
/home/jkim/Corpus/recola_wav/P34_3.wav	0	34	7	0	0	0.117129769	0.212875323	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P34_3/
/home/jkim/Corpus/recola_wav/P34_7.wav	2	34	7	0	0	-0.385621325	-1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P34_7/
/home/jkim/Corpus/recola_wav/P34_8.wav	2	34	7	0	0	-0.386087116	-0.926356529	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P34_8/
/home/jkim/Corpus/recola_wav/P34_11.wav	3	34	7	0	0	0.803710123	-0.128136375	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_11.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/34_11/
/home/jkim/Corpus/recola_wav/P34_12.wav	1	34	7	0	0	0.538063922	0.656824418	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_12.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/34_12/
/home/jkim/Corpus/recola_wav/P34_14.wav	2	34	7	0	0	-1	-0.770962059	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_14.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/34_14/
/home/jkim/Corpus/recola_wav/P34_16.wav	0	34	7	0	0	-0.085914697	-0.325679542	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_16.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/34_16/
/home/jkim/Corpus/recola_wav/P34_23.wav	3	34	7	0	0	0.617925951	-0.169653032	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_23.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/34_23/
/home/jkim/Corpus/recola_wav/P34_24.wav	3	34	7	0	0	0.606779082	-0.526617663	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P34_24.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/34_24/
/home/jkim/Corpus/recola_wav/P37_2.wav	3	37	7	1	0	0.394796021	-0.790774901	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P37_2/
/home/jkim/Corpus/recola_wav/P37_4.wav	3	37	7	1	0	0.505752551	-0.567145165	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P37_4/
/home/jkim/Corpus/recola_wav/P37_6.wav	2	37	7	1	0	-0.530527181	-0.698674159	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P37_6/
/home/jkim/Corpus/recola_wav/P37_7.wav	0	37	7	1	0	0.332286865	0.074288575	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P37_7/
/home/jkim/Corpus/recola_wav/P37_8.wav	2	37	7	1	0	-0.902978596	-0.752733291	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P37_8/
/home/jkim/Corpus/recola_wav/P37_11.wav	3	37	7	1	0	0.549595327	-0.390159391	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P37_11.wav.csv	P/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/37_11/
