n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence	feat	image
/home/jkim/Corpus/recola_wav/P25_12.wav	5	25	7	1	0	0.415998294	-0.520041535	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_12.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_12
/home/jkim/Corpus/recola_wav/P25_13.wav	5	25	7	1	0	0.429732894	-0.441702498	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_13.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_13
/home/jkim/Corpus/recola_wav/P25_14.wav	5	25	7	1	0	0.494649037	-0.38313436	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_14.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_14
/home/jkim/Corpus/recola_wav/P25_15.wav	3	25	7	1	0	0.785744573	-0.201341789	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_15.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_15
/home/jkim/Corpus/recola_wav/P25_16.wav	0	25	7	1	0	0.628305628	0.034934919	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_16.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_16
/home/jkim/Corpus/recola_wav/P25_17.wav	8	25	7	1	0	1	0.663254233	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_17.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_17
/home/jkim/Corpus/recola_wav/P25_18.wav	8	25	7	1	0	0.809376858	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_18.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_18
/home/jkim/Corpus/recola_wav/P25_19.wav	8	25	7	1	0	0.842916899	0.582009006	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_19.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_19
/home/jkim/Corpus/recola_wav/P25_20.wav	8	25	7	1	0	0.854237893	0.511639284	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_20.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_20
/home/jkim/Corpus/recola_wav/P25_21.wav	3	25	7	1	0	0.78464561	-0.314410326	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_21.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_21
/home/jkim/Corpus/recola_wav/P25_22.wav	3	25	7	1	0	0.586188139	-0.693244225	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_22.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_22
/home/jkim/Corpus/recola_wav/P25_23.wav	3	25	7	1	0	0.516870923	-0.605621063	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_23.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_23
/home/jkim/Corpus/recola_wav/P25_24.wav	8	25	7	1	0	0.823057811	-0.038639806	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_24.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_24
/home/jkim/Corpus/recola_wav/P25_25.wav	4	25	7	1	0	0.574877324	0.501136468	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_25.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_25
/home/jkim/Corpus/recola_wav/P25_26.wav	3	25	7	1	0	0.738039471	-0.077040278	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_26.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_26
/home/jkim/Corpus/recola_wav/P25_27.wav	3	25	7	1	0	0.76049829	-0.664199235	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_27.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_27
/home/jkim/Corpus/recola_wav/P25_28.wav	3	25	7	1	0	0.622202235	-0.749412434	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_28.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_28
/home/jkim/Corpus/recola_wav/P25_29.wav	2	25	7	1	0	-0.906614006	-0.640200634	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_29.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_29
/home/jkim/Corpus/recola_wav/P25_30.wav	10	25	7	1	0	-0.861295565	-0.444533478	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_30.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_30
/home/jkim/Corpus/recola_wav/P25_31.wav	10	25	7	1	0	-0.501739821	-0.179957105	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_31.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_31
/home/jkim/Corpus/recola_wav/P25_32.wav	0	25	7	1	0	-0.102244049	-0.316037754	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_32.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_32
/home/jkim/Corpus/recola_wav/P25_33.wav	10	25	7	1	0	-0.6671223	-0.344338124	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_33.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_33
/home/jkim/Corpus/recola_wav/P25_34.wav	10	25	7	1	0	-0.829618438	-0.503122434	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_34.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_34
/home/jkim/Corpus/recola_wav/P25_35.wav	2	25	7	1	0	-1	-0.792564697	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_35.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_35
/home/jkim/Corpus/recola_wav/P25_36.wav	2	25	7	1	0	-0.785133358	-0.777976726	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_36.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_36
/home/jkim/Corpus/recola_wav/P25_37.wav	2	25	7	1	0	-0.592132748	-0.776042411	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_37.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_37
/home/jkim/Corpus/recola_wav/P25_38.wav	2	25	7	1	0	-0.693932756	-0.667237105	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P25_38.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P25_38
/home/jkim/Corpus/recola_wav/P26_0.wav	0	26	7	0	0	0.220460432	-0.170202511	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_0
/home/jkim/Corpus/recola_wav/P26_1.wav	0	26	7	0	0	0.314297937	-0.057866147	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_1
/home/jkim/Corpus/recola_wav/P26_2.wav	10	26	7	0	0	-0.471226195	-0.217879357	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_2
/home/jkim/Corpus/recola_wav/P26_3.wav	2	26	7	0	0	-0.714304136	-0.915925564	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_3
/home/jkim/Corpus/recola_wav/P26_4.wav	2	26	7	0	0	-0.262230699	-1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_4
/home/jkim/Corpus/recola_wav/P26_5.wav	5	26	7	0	0	0.128168195	-0.423249061	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_5
/home/jkim/Corpus/recola_wav/P26_6.wav	5	26	7	0	0	0.248819578	-0.265235978	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_6
/home/jkim/Corpus/recola_wav/P26_7.wav	10	26	7	0	0	-0.848692865	-0.306835572	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_7
/home/jkim/Corpus/recola_wav/P26_8.wav	10	26	7	0	0	-0.713358307	-0.157739433	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_8
/home/jkim/Corpus/recola_wav/P26_9.wav	7	26	7	0	0	-0.282666585	0.372393316	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_9
/home/jkim/Corpus/recola_wav/P26_10.wav	1	26	7	0	0	0.580235975	1	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_10.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_10
/home/jkim/Corpus/recola_wav/P26_11.wav	10	26	7	0	0	-1	-5.41E-01	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_11.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_11
/home/jkim/Corpus/recola_wav/P26_12.wav	7	26	7	0	0	-0.368678001	0.239815012	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_12.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_12
/home/jkim/Corpus/recola_wav/P26_13.wav	7	26	7	0	0	-0.2647162	0.629478422	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_13.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_13
/home/jkim/Corpus/recola_wav/P26_14.wav	2	26	7	0	0	-0.999461798	-0.62011122	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_14.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_14
/home/jkim/Corpus/recola_wav/P26_15.wav	10	26	7	0	0	-0.716231352	-0.509268993	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_15.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_15
/home/jkim/Corpus/recola_wav/P26_16.wav	0	26	7	0	0	-0.123260245	-0.293198392	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_16.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_16
/home/jkim/Corpus/recola_wav/P26_17.wav	0	26	7	0	0	0.293543757	-0.000420452	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_17.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_17
/home/jkim/Corpus/recola_wav/P26_18.wav	4	26	7	0	0	0.395045742	0.247921405	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_18.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_18
/home/jkim/Corpus/recola_wav/P26_19.wav	4	26	7	0	0	0.570584095	0.38388327	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_19.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_19
/home/jkim/Corpus/recola_wav/P26_20.wav	8	26	7	0	0	0.819560427	0.206727415	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_20.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_20
/home/jkim/Corpus/recola_wav/P26_21.wav	8	26	7	0	0	0.839421956	0.014140836	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_21.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_21
/home/jkim/Corpus/recola_wav/P26_22.wav	8	26	7	0	0	0.857465454	0.026308184	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_22.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_22
/home/jkim/Corpus/recola_wav/P26_23.wav	8	26	7	0	0	0.895477384	-0.005625182	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_23.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_23
/home/jkim/Corpus/recola_wav/P26_24.wav	8	26	7	0	0	0.868877758	-0.028715028	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_24.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_24
/home/jkim/Corpus/recola_wav/P26_25.wav	8	26	7	0	0	0.878336044	-0.071554573	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_25.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_25
/home/jkim/Corpus/recola_wav/P26_26.wav	3	26	7	0	0	0.929463221	-0.098748544	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_26.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_26
/home/jkim/Corpus/recola_wav/P26_27.wav	3	26	7	0	0	0.874510724	-0.345760937	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_27.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_27
/home/jkim/Corpus/recola_wav/P26_28.wav	3	26	7	0	0	0.989133104	-0.301639193	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_28.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_28
/home/jkim/Corpus/recola_wav/P26_29.wav	8	26	7	0	0	8.64E-01	-0.038703063	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_29.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_29
/home/jkim/Corpus/recola_wav/P26_30.wav	8	26	7	0	0	0.879257132	-0.047526469	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_30.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_30
/home/jkim/Corpus/recola_wav/P26_31.wav	8	26	7	0	0	0.7677482	0.07192086	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_31.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_31
/home/jkim/Corpus/recola_wav/P26_32.wav	8	26	7	0	0	1	0.814811655	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_32.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_32
/home/jkim/Corpus/recola_wav/P26_33.wav	8	26	7	0	0	0.888174604	0.303131993	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_33.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_33
/home/jkim/Corpus/recola_wav/P26_34.wav	8	26	7	0	0	0.78308988	-0.004332381	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_34.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_34
/home/jkim/Corpus/recola_wav/P26_35.wav	8	26	7	0	0	0.743015	0.057860378	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_35.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_35
/home/jkim/Corpus/recola_wav/P26_36.wav	0	26	7	0	0	0.613356644	-0.03216457	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_36.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_36
/home/jkim/Corpus/recola_wav/P26_37.wav	8	26	7	0	0	0.803210232	0.241451877	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_37.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_37
/home/jkim/Corpus/recola_wav/P26_38.wav	0	26	7	0	0	0.564290768	-0.06188442	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_38.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_38
/home/jkim/Corpus/recola_wav/P26_39.wav	3	26	7	0	0	0.62699658	-0.177276844	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_39.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_39
/home/jkim/Corpus/recola_wav/P26_40.wav	0	26	7	0	0	0.380405561	-0.134449534	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P26_40.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P26_40
/home/jkim/Corpus/recola_wav/P28_0.wav	3	28	7	1	0	0.511961369	-0.567820607	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_0.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_0
/home/jkim/Corpus/recola_wav/P28_1.wav	3	28	7	1	0	0.640834076	-0.294024977	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_1.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_1
/home/jkim/Corpus/recola_wav/P28_2.wav	3	28	7	1	0	0.573950959	-0.321562455	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_2.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_2
/home/jkim/Corpus/recola_wav/P28_3.wav	3	28	7	1	0	0.577033523	-0.465863673	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_3.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_3
/home/jkim/Corpus/recola_wav/P28_4.wav	3	28	7	1	0	0.638793115	-0.292189604	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_4.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_4
/home/jkim/Corpus/recola_wav/P28_5.wav	0	28	7	1	0	0.59525997	-0.089609216	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_5.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_5
/home/jkim/Corpus/recola_wav/P28_6.wav	3	28	7	1	0	0.996015561	-0.301884007	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_6.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_6
/home/jkim/Corpus/recola_wav/P28_7.wav	7	28	7	1	0	-0.268596753	0.20703915	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_7.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_7
/home/jkim/Corpus/recola_wav/P28_8.wav	4	28	7	1	0	0.382688882	0.325231284	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_8.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_8
/home/jkim/Corpus/recola_wav/P28_9.wav	8	28	7	1	0	0.960368861	1.00E+00	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_9.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_9
/home/jkim/Corpus/recola_wav/P28_10.wav	5	28	7	1	0	0.074939832	-0.531141325	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_10.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_10
/home/jkim/Corpus/recola_wav/P28_11.wav	3	28	7	1	0	0.774372722	-0.358432258	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_11.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_11
/home/jkim/Corpus/recola_wav/P28_12.wav	3	28	7	1	0	0.884789477	-0.383214331	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_12.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_12
/home/jkim/Corpus/recola_wav/P28_13.wav	0	28	7	1	0	0.029637571	-0.01949304	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_13.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_13
/home/jkim/Corpus/recola_wav/P28_14.wav	0	28	7	1	0	-0.168406406	-0.09093098	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_14.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_14
/home/jkim/Corpus/recola_wav/P28_15.wav	2	28	7	1	0	-0.766888269	-0.566981287	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_15.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_15
/home/jkim/Corpus/recola_wav/P28_16.wav	2	28	7	1	0	-0.53902742	-0.781209093	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_16.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_16
/home/jkim/Corpus/recola_wav/P28_17.wav	5	28	7	1	0	0.026922939	-0.447683306	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_17.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_17
/home/jkim/Corpus/recola_wav/P28_18.wav	8	28	7	1	0	0.767733472	0.227106764	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_18.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_18
/home/jkim/Corpus/recola_wav/P28_19.wav	5	28	7	1	0	0.002736436	-0.486433418	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_19.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_19
/home/jkim/Corpus/recola_wav/P28_20.wav	5	28	7	1	0	-0.14748493	-0.580480932	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_20.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_20
/home/jkim/Corpus/recola_wav/P28_21.wav	3	28	7	1	0	0.725630579	-0.436815149	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_21.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_21
/home/jkim/Corpus/recola_wav/P28_22.wav	3	28	7	1	0	0.527517651	-0.563867732	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_22.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_22
/home/jkim/Corpus/recola_wav/P28_23.wav	5	28	7	1	0	-0.033789008	-0.499516368	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_23.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_23
/home/jkim/Corpus/recola_wav/P28_24.wav	3	28	7	1	0	0.614352163	-0.453475669	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_24.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_24
/home/jkim/Corpus/recola_wav/P28_25.wav	10	28	7	1	0	-3.81E-01	-0.501160301	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/feature/csv/LLD/FEAT/LSPEC//P28_25.wav.csv	/home/jkim/Workspace/Workspace_surf/Exp/feature_ext/images/P28_25
